age,sex,city,education_status,sds,relation,relatives
78,2.0,0,4,"[0, 0, 1]",1.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
28,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,144,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
16,1.0,0,0,"[0, 0, 0]",7.0,0
19,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
18,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
29,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",1.0,0
0,1.0,1,0,"[0, 1, 0]",4.0,0
0,1.0,104,0,"[0, 0, 0]",8.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
18,2.0,0,0,"[0, 1, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",0.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
22,2.0,1,0,"[0, 0, 0]",0.0,0
18,2.0,1,0,"[0, 0, 0]",0.0,0
63,1.0,2,0,"[0, 0, 1]",4.0,5
0,1.0,1,0,"[0, 0, 0]",0.0,0
30,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
15,2.0,695,0,"[0, 1, 0]",0.0,0
113,2.0,13629,0,"[0, 0, 1]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,1
0,2.0,1,0,"[0, 0, 0]",0.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,2
20,2.0,1,0,"[0, 0, 0]",0.0,3
24,2.0,104,0,"[0, 1, 0]",1.0,2
19,1.0,1,0,"[0, 0, 0]",0.0,0
20,1.0,1,1,"[1, 1, 0]",2.0,0
19,1.0,2,0,"[0, 0, 0]",0.0,2
19,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",4.0,2
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,1
18,1.0,2,0,"[0, 0, 0]",2.0,4
0,1.0,12,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",0.0,0
18,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",0.0,0
18,1.0,1,0,"[0, 0, 0]",0.0,0
18,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
21,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
17,2.0,144,0,"[0, 0, 0]",0.0,1
0,2.0,668,0,"[0, 1, 0]",1.0,0
17,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,2
0,1.0,2,0,"[0, 0, 0]",0.0,0
19,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
16,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,0,0,"[0, 1, 0]",0.0,0
0,1.0,104,0,"[0, 0, 0]",0.0,0
41,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
36,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",2.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,2
0,1.0,1,0,"[0, 0, 0]",0.0,0
21,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,2,0,"[0, 0, 0]",1.0,0
19,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",1.0,5
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
19,2.0,1,0,"[0, 0, 0]",0.0,0
17,2.0,2,0,"[0, 0, 0]",0.0,1
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
20,1.0,2,1,"[1, 0, 0]",0.0,1
0,2.0,1,0,"[0, 0, 0]",8.0,1
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,2
16,1.0,24,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",1.0,2
0,2.0,1,0,"[0, 1, 0]",0.0,0
54,2.0,2,0,"[0, 0, 0]",2.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
18,2.0,0,0,"[0, 0, 0]",0.0,0
0,2.0,160,0,"[0, 0, 0]",2.0,3
16,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,1
0,2.0,1,0,"[0, 0, 0]",0.0,0
16,1.0,1,0,"[0, 0, 0]",0.0,0
17,1.0,0,0,"[0, 0, 0]",0.0,2
0,1.0,1,0,"[0, 0, 0]",6.0,0
0,2.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",5.0,0
17,1.0,1,0,"[0, 1, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
25,1.0,144,0,"[0, 1, 0]",0.0,2
0,2.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
17,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
18,1.0,1,1,"[1, 0, 0]",0.0,0
21,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",4.0,2
20,1.0,1,0,"[0, 0, 0]",1.0,1
18,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,94,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,104,0,"[0, 0, 0]",3.0,1
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,3,"[0, 1, 0]",0.0,0
20,2.0,0,0,"[0, 1, 0]",0.0,2
0,1.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,153,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,104,0,"[0, 1, 0]",0.0,0
17,1.0,0,0,"[0, 1, 0]",0.0,2
21,2.0,0,0,"[0, 1, 0]",7.0,3
19,1.0,1,0,"[0, 0, 0]",0.0,0
27,2.0,1,0,"[0, 0, 0]",0.0,0
42,1.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,1,1,"[1, 1, 0]",0.0,4
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
20,1.0,1,0,"[0, 0, 0]",7.0,2
17,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,0,0,"[0, 1, 0]",0.0,0
0,1.0,104,0,"[0, 1, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
21,2.0,1,0,"[0, 0, 0]",7.0,0
19,2.0,1,0,"[0, 0, 0]",6.0,0
20,1.0,0,0,"[0, 0, 0]",0.0,1
14,1.0,0,0,"[0, 1, 0]",0.0,0
17,1.0,1,0,"[0, 1, 0]",2.0,2
0,2.0,104,0,"[0, 0, 0]",0.0,0
21,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
65,1.0,2,0,"[0, 0, 1]",0.0,0
23,2.0,1,0,"[0, 0, 0]",0.0,0
24,2.0,1,0,"[0, 0, 0]",0.0,0
32,1.0,1,0,"[0, 0, 0]",1.0,1
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,132,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,4
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
35,1.0,144,0,"[0, 1, 0]",0.0,0
0,1.0,104,0,"[0, 0, 0]",0.0,0
22,1.0,132,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
17,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
22,2.0,104,0,"[0, 0, 0]",3.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
16,1.0,2,0,"[0, 0, 0]",0.0,3
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1226,0,"[0, 0, 0]",4.0,3
19,1.0,104,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,104,0,"[0, 1, 0]",0.0,3
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,1
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
114,2.0,0,0,"[0, 0, 1]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,1
40,2.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
21,2.0,12,0,"[0, 1, 0]",0.0,4
30,2.0,1,0,"[0, 1, 0]",1.0,0
0,2.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,1
0,1.0,0,0,"[0, 0, 0]",2.0,1
23,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",3.0,0
19,1.0,1,0,"[0, 1, 0]",0.0,0
43,1.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,4
0,2.0,1,0,"[0, 0, 0]",0.0,0
18,2.0,1,0,"[0, 1, 0]",7.0,10
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,0,0,"[0, 0, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,3
16,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,0,0,"[0, 1, 0]",0.0,2
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",6.0,0
20,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,144,0,"[0, 1, 0]",1.0,5
38,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
16,1.0,104,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
19,2.0,0,0,"[0, 1, 0]",1.0,1
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",8.0,0
43,1.0,8162,0,"[0, 0, 0]",0.0,0
50,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1704691,0,"[0, 1, 0]",0.0,0
21,1.0,243,0,"[0, 0, 0]",0.0,2
0,1.0,1,0,"[0, 0, 0]",0.0,0
15,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",6.0,2
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
53,1.0,2,0,"[0, 0, 0]",1.0,0
0,1.0,1,0,"[0, 1, 0]",2.0,1
0,1.0,0,0,"[0, 0, 0]",0.0,0
24,2.0,0,0,"[0, 1, 0]",0.0,0
20,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,1
18,1.0,1,0,"[0, 0, 0]",0.0,1
0,1.0,208,0,"[0, 0, 0]",4.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
28,2.0,1,0,"[0, 0, 0]",0.0,4
0,2.0,2,0,"[0, 1, 0]",0.0,0
30,1.0,1,0,"[0, 1, 0]",4.0,0
0,1.0,144,0,"[0, 0, 0]",0.0,0
23,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",2.0,0
18,2.0,0,0,"[0, 0, 0]",0.0,0
17,1.0,0,0,"[0, 0, 0]",6.0,2
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,1,1,"[1, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,6
21,2.0,2,0,"[0, 0, 0]",0.0,0
14,2.0,552,0,"[0, 0, 0]",0.0,0
18,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",0.0,0
20,1.0,144,0,"[0, 0, 0]",0.0,1
0,1.0,1,0,"[0, 0, 0]",6.0,0
17,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,1,"[1, 0, 0]",2.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,2
0,1.0,1,3,"[0, 0, 0]",4.0,0
18,2.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
19,2.0,1,0,"[0, 1, 0]",4.0,1
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,1,0,"[0, 0, 0]",0.0,0
17,1.0,1,0,"[0, 1, 0]",0.0,0
18,1.0,104,0,"[0, 0, 0]",7.0,1
0,1.0,0,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
19,2.0,1,0,"[0, 0, 0]",0.0,0
16,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
115,2.0,1,0,"[0, 0, 1]",0.0,0
22,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1914764,0,"[0, 1, 0]",6.0,1
19,2.0,1,0,"[0, 0, 0]",4.0,0
20,1.0,1,0,"[0, 0, 0]",0.0,2
0,1.0,144,0,"[0, 0, 0]",1.0,1
74,1.0,2,3,"[0, 0, 1]",4.0,0
21,1.0,183,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,144,0,"[0, 0, 0]",4.0,0
17,1.0,1,0,"[0, 1, 0]",0.0,0
22,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
16,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",4.0,4
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
21,1.0,1,0,"[0, 0, 0]",1.0,0
0,1.0,1,0,"[0, 1, 0]",7.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
18,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
20,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",4.0,0
20,1.0,144,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
19,2.0,2,0,"[0, 1, 0]",0.0,0
23,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
21,1.0,1,0,"[0, 0, 0]",7.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,17787,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
20,2.0,1,0,"[0, 0, 0]",0.0,0
37,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,1
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
100,1.0,1,0,"[0, 0, 1]",4.0,3
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
85,2.0,2,0,"[0, 0, 1]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,1
33,2.0,2,2,"[1, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
19,1.0,1,1,"[1, 0, 0]",0.0,0
20,2.0,144,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
19,2.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",4.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
14,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
32,1.0,104,0,"[0, 0, 0]",4.0,3
0,1.0,3837115,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
20,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
18,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,104,0,"[0, 1, 0]",0.0,0
22,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
18,2.0,104,0,"[0, 0, 0]",6.0,4
0,2.0,2,0,"[0, 0, 0]",0.0,0
20,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,0,0,"[0, 0, 0]",0.0,0
17,1.0,2,0,"[0, 0, 0]",0.0,0
21,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,5331,0,"[0, 0, 0]",0.0,0
17,1.0,0,0,"[0, 0, 0]",0.0,0
18,1.0,1,0,"[0, 0, 0]",2.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
57,2.0,2,0,"[0, 0, 0]",0.0,0
19,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
18,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
20,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",3.0,2
18,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",5.0,9
0,2.0,2,0,"[0, 0, 0]",6.0,0
15,1.0,2,0,"[0, 0, 0]",0.0,1
57,2.0,2,0,"[0, 0, 0]",4.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
21,2.0,0,0,"[0, 0, 0]",0.0,0
0,2.0,6174,0,"[0, 1, 0]",4.0,2
0,2.0,0,0,"[0, 0, 0]",0.0,0
0,2.0,144,0,"[0, 0, 0]",0.0,3
0,1.0,2,0,"[0, 0, 0]",0.0,0
28,1.0,132,0,"[0, 0, 0]",3.0,2
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,104,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,104,0,"[0, 1, 0]",0.0,2
0,1.0,1,1,"[1, 0, 0]",0.0,2
19,2.0,0,0,"[0, 0, 0]",0.0,0
18,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,104,0,"[0, 1, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
20,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,1
20,1.0,1,0,"[0, 0, 0]",7.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
16,1.0,104,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
19,2.0,1,0,"[0, 1, 0]",2.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
21,2.0,1,0,"[0, 1, 0]",0.0,0
20,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,1
0,1.0,2,0,"[0, 0, 0]",2.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
15,2.0,1,0,"[0, 1, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",1.0,1
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,144,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
19,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
35,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1036,0,"[0, 0, 0]",0.0,0
17,1.0,144,0,"[0, 1, 0]",0.0,5
0,2.0,132,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",2.0,0
0,1.0,2,0,"[0, 0, 0]",7.0,0
64,1.0,104,0,"[0, 0, 1]",1.0,1
0,1.0,5717,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,2
18,1.0,2,0,"[0, 0, 0]",0.0,0
20,2.0,1,0,"[0, 0, 0]",0.0,2
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,3,"[0, 0, 0]",4.0,0
0,2.0,1,1,"[1, 1, 0]",2.0,2
34,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,3,"[1, 0, 0]",0.0,1
20,2.0,144,0,"[0, 0, 0]",0.0,0
20,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
29,2.0,1,0,"[0, 0, 0]",0.0,1
18,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",7.0,2
30,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",7.0,0
0,1.0,104,0,"[0, 0, 0]",0.0,1
0,1.0,0,0,"[0, 1, 0]",7.0,0
29,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",1.0,0
28,1.0,1,1,"[0, 1, 0]",4.0,10
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
19,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
